1. Cmaj7 Dm7.5- G7 Em7 Ebmaj7 Gm7.5- C7 Bb7 Ebmaj7 Dmaj Dbmaj7 Cmaj7 Bm7.5- E9- Am7 D9- G9- Cmaj7 Bb13 A7.5+ D9 G7 Bdim Am Bm7.5- E9- A7 Dm7 G9- Cmaj7 Am7 Dm7 G7 C F D7 Db7 D7 G7 C Dm7 G7 C B7 E7 Am Em7 A7 D9 Dm7 Bb Dm7 G7 Em7.5- A7 Dm7 G7 C F6 C6 Am7 Dm7 C Am7 Dm7 G7 C6 F9 Cm7 Fm7.5- Bb7 Ebmaj7 Dm7 G7 Cmaj7 C7 A13 Ab13 Gm7 Gbdim7 Cmaj7 C7 C7.5+ F C G7 C Ebdim7 Dm7 G7 Cmaj7 Gm7 C7 Fm C Am7 B7 Em7 A7 D7 D7 
66. Cmaj7 F7 Bb6 Bbm7 Eb7 Dm7 G7 Em7.5- Bb9 Bb6 B6 C6.9 Am7 Dm7 G7 C6 Fm G7 C F Ab7 G7 C Gm7 C7 Dm7 G7 E7 A7 Dm7 G7 C6 C Em7 Eb7 Dm7 G7 C6 D7.5- G7 C A7.5+ Dm7 G7 Cmaj7 Gm7 C7 Cm7 G7 C Dm7 G7 C Am9 F7 Em7 D7 G7 C G7 Cm Am7.5- Dm7 G7 Em7 Am Am7 Dm7 G9 Em7 Eb7 Abmaj7 E7.5+ A7 Dm7 G7 Em7 Eb7 Ab7 Dm7 G7 C E9 E9- Am A7 D7 Em7 Dm7 G7 Dm7 G7.5+ Dm7 G7 C Dm7 G7 Dm7 Fm C C 
67. Cmaj7 C7.5+ F9 Em7 F6 Em7 A7 Dm7 G9- C A D F7 C7 Fm7 Bb7 Am6 Bb7 Em7 A7.5-.9- D9 Fm C Cmaj7 Ebm7 Abm7 Db7 Cmaj7 C6 F7 Bbmaj7 Bm7.5- E9- Am7 D9 Abm9 Db9 Cmaj9 A7 Dm7 G7 C6 D7.5- G7 C6 F9 C6 Cm7 Am7.5- Dm7 Dm Bm7.5- Bb7 Em7 Ebdim7 Dm7 G9 G9- Cmaj7 Ebm7 Em7 Ebdim7 Em7 Am6 Em7.5- A7 A7.5+ A7 Dm B7.5+ B7 E Dbm7 Gb7 Gb7.5+ B9 E Dbm Gbm7 B7 C Ebdim7 Dm7 G7 Cmaj7 Bm7.5- E7 Am F7 Am6 Em7.5- A9- Dm7 G7 G7.5+ C F9 Cm7 Gm D7 D7 
68. Cmaj7 Bm7.5- E9- Am Eaug C Am7 D7 Gbm B7 Gmaj7 B7 Bm7.5- E7 Am7 Dm7 G7 Cmaj7 F7 Am6 Bb7 Am6 Dm6 Am Bm7.5- E7 Am D7 Eb7 E7 Dm7 Gm7 C7 Fmaj7 Gbdim7 C A9- D7 Gm7 C7 F7 E7 Fmaj7 Em7.5- A9- Dm7 G7 C Ebdim7 Dm7 G7 Abdim7 Am7 Em7 A7 D7 Ab7 G7 C Em C Am7 Dm7 G7 Gdim7 G7 C Gm7 C7 Gm7 C7 Fmaj7 B7 E B7 Em7 A9+ A9- Dm7 G5.11 C7 Dm Dm7 G7 C6 Am7 Dm7 C Em7.5- A7 D7 Dm7 G9- Cm Cm7 F7 C Em C Ebdim7 Ebdim7 
69. Cmaj7 Gbm7.5- B9- Em7 Am7 Ab9 Dbmaj7 Cmaj7 Dm7 G9- Em7 A9- Dm7 G7 E7 Eb7 E7 Am7 Fm6 C Dm7 G7 C7 Fmaj7 A7 Dm7 G7.5-.9- Cmaj7 Dm7 G7 Cmaj7 Em7.5- A7 Dm7 G7 Cmaj9 C6 D7.5- Dm7 Ebdim7 Cmaj7 Am7 Dm7 G9- Em7 A7.5- A7 Dm7 G7 Dm C C7 F6 Em7 A9- Dm7 G7 G7.5-.9- Cmaj7 F6 Bb9 A7.5+.9 Dm7 G7 Gm11 C9 Fmaj9 D9- G9- C E7 Am Bm7.5- E9- Am Em7 Am7 Dm7 G7 C Ab7 Dm7 Gbm7 B7 Emaj7 Fdim7 Gbm7 B7 Em C Em F Gbdim7 C Gm7 Gbdim7 Fmaj7 F6 Bb7 Ebmaj7 Ebmaj7 
70. Cmaj7 C7 Gm Bbmaj7 Bbm7 Eb7.5+ Bm7 Cdim7 Bm7 E7 Am Bm7.5- E9- Am F7 E7 Am7 D7 G7.5+ C9 F Gm7 C7 F9 Bb7.5+.9 Gb G Abdim Am Bm7.5- E7 Db7 D7 Dm7 G7 C D9 Dm7 G7 Cmaj7 Dm7 Fm6 C C6 D7 C Dm7 G7 G7.5-.9- Cmaj7 C7 B7 Em A7 Gbm7 B7 G7 Am7 D7 F7 Cm F7 E7 Eb7 Abmaj7 E7.5+ A7 Dm7 G7.5+.9- C6 C Dm Am Am7.5+ Am7 Dm7 G7 Cmaj7 F7 D7 Dm7 G7 C6 F9 C Fm6 C Fm6 G7 Cm Fm7.5- Bb7 Em7 F6 C Am7 D9- Gm7 C7 F6 F6 
71. Cmaj7 Bb13 A7 Dm7 G7 C6 G7 C Dbdim D7 Db7 D7 Db7 Gbm7 B7 Bm7 E7 Am G Abdim Am7 Ab7 C Am Bm7.5- E7 A7 Dm7 G9- Cmaj7 D7.5- G7 C7 Fmaj7 Fdim7 Gbm7 B7 Em Am6 Bm7.5- E9- Am Bm7.5- E9- Am7 D7 Db7 Gbm7 B7 G7 C Em Am7 Gbm7.5- B7.5+ B7 F7.5- E9 Amaj7 D9 G9- Cmaj7 Am7 Dm7 G7 Gaug C Dm7 G9- C Em7.5- A9- Dm7 G7 Bm7.5- E9- Am7 D Fmaj7 Fm C F6 Bb9 Eb6 Gm7.5- C7 Fmaj7 Fdim7 Fmaj7 Gbdim C A9+ D9- C Em7.5- A7 Dm Dm7.5- G7 Cmaj7 Cmaj7 
72. Cmaj7 Am7 D7 Fm7 Bb9 A7.5+.9 A7.5+.9- Ab9 C Eb7 Dm7 G9 C Ebdim7 Dm7 C F C C7 Fmaj7 B7 Emaj7 Amaj9 Bbm7 Eb7 E7 Am Bm7.5- E7 Am F7 Cm Gm7 C7 F6 Bb9 Dm7 Em7 A9- Dm7 C Am9 D9 Dm7 G7 C7 Gm7 C7 Bm7.5- E9+ Am7 Ab7 Dm7 D9 G7.5+ Cmaj7 Fmaj7 Gbm7.5- Fm7 Bb7.5- Em7 Bm7.5- E9- Am Am7 Dm7 G7 Am Em6 Am E7 Amaj7 Bm7 Cdim7 A7 Dm7 G9- C6 E7 Am Bb9 Bb6 Bbm7 Eb7 E7 Bm7.5- E7 Am7 Am6 F9 C A7.5+ A7 Fm7 Dm7 D7 G7 Cmaj7 C6 Dm7 Dm7 
73. Cmaj7 Dm7 G7 Dm7 G7 C Ebdim7 Dm7 G9- C F9 Bm7.5- E9- Am Dm7 G7 Gaug C Ebdim7 Cmaj7 Dm7.5- Bm7.5- E9- Am7 D9- G9- C F Fm C Em C G7 E7 A D A Bm7 Amaj7 Bm7.5- E7 Am7 Fm6 C C7 C7.5+ F7 Cm Am7.5- D7 G7 Cm7 F7 E7 Bb6.9 B6.9 C6.9 Am7 D7 Dm7 Fm6 C C7 A7 D7 G11 C G7 C F6 Fm7 Em7 F6 G7 Gbm7.5- Bm7.5- E7 Am Dm6 Am B7 Em7 A9 Abmaj7 G7 C6 Dm7 G7.5+ Cmaj7 Fmaj7 F6 Am7 Dm7 G7 Am7 Dm7 G9 C A7.5+ A7 A7 
74. Cmaj7 G7 Cmaj7 C7 C7.5+ Fmaj7 Ebmaj7 Cm7 Fm7.5- G7 C Dm7 G9 Am7 Dm9 G7 Dm7 G7 Dm7 G7 Dm7 G7 G7.5-.9- Cmaj7 F7 Am6 Bsus4.7 B7 Em B9- Em7 A7 C F Ab Dm7 Bm7.5- E9- Am B7 Emaj7 Em7 Dm7 Dbmaj7 Db Dbm7 Gbm7 Emaj7 E6 Gmaj7 Gbm7.5- B7 Abm7 Gdim7 G7 G7.5+.9 C A7.9-.5+ Dm7 Ebdim7 G7 Em7.5- A9- D7.5- Dm7 Em Dm7 G7 C C7 Fmaj7 C Gbm11 B7 Cmaj7 F7 Cm Fm7.5- Bb7 Em7 A7 Dm G7 Cm7 F7 Cm F7 E7 F7 Gbdim7 C F6 Am7 A9- Dm7 G7 C6 Dm7 A7 Dm7 Dm7 
75. Cmaj7 Am7 A7 Dm E7 Am Bm7.5- Am Em7 A7 Dm7 G7 G7.5+.9 C F7 E7 Am E7 Am Gbm7.5- B9- Em7.5- A9- Dm7 G7.5+.9- C Fm6 G9- C Dm7 E7.5- Am7 D7 Gb7.5- B7 E Dbm Gbm7 B7 Abm7 Gdim7 G7 C G7 G7.5+ C Fm6 C E7 A7 Dm C D7 Dm7 G7 C7 F Gbdim7 G7 C Em Dm7 G7 C7 Gm7 C7 Gm7 C7 F7 Bbm7 Ebm7 Db7 D7 Gm7.5- C7 Fmaj7 C A9- Dm7 Em C Gm7 Dm7 G7 Cmaj7 Cm7 F7.5+ Bbmaj7 Bm7.5- E7.5+ Am7 Ab7 Dbmaj7 Dm7.5- G7 C6 Bm7 E7 Eb7 Ab Ab 
76. Cmaj7 Dm7 G7 Am7.5- Am Bm7.5- E9- Am6 B7 Gm7 C7 F7 Cm Fm7 Bb9 D7 Dm7 G11 C A7.5+ D7 Dm7 G7 Dm7 G9- Dm7 G11 C Dm7 Cm7 Fm7.5- G7 C A Gb G Bb7 Am6 Am A A6 E7 Am6 D9 Dm7 Em A7 Dm C C9+ Fm7 Bb7 Cmaj7 Bb7 Eb Cm7 F7 Am6 Bsus4.7 B7 Em G7 Cmaj7 E9+ Am D7 Am7 Dm7 G7 C6 C7 F Ab Eb Cm7 Fm7.5- Bb7 Ebmaj7 Abmaj7 Ab6 Fm7 Bb7 Cmaj7 F7 Cmaj7 Am7 D9 Dm7 E7.5- Am7.5+ Am7 D9 Abm9 Db9 C Ebdim7 Dm7 G7 Gm11 C9 C9 
77. Cmaj7 Dbdim7 Dm G7 Dm9 G7 C Ebdim7 Dm7 G9- Cmaj7 Gbm7.5- B7 G7 Bm7 E7 Am7 Gbm7 B7 Fm7 Bbm7 Eb7.5+ Bm7 E7 Db7 Cmaj7 Em7.5- A7 Dm E7 A7 Dm7 Fm7 Bb7 Cmaj7 Bm7.5- E7 Eb7 Ab7 C Dm7 G7 Cmaj7 Gbm7.5- B9- Em Dm7 G7 Abdim7 Gm7 C7 F Gbdim7 G7 Am Am7.5+ Am7 D9 Dm7 G7 Cmaj7 E7 Am7 Dm7 G7 Gaug C E9 Amaj7 Bm7 Cdim7 A7 D A D Am7 D7 Fm7 Bb7 Em7 Am7 Dm7 G9 Am7 D7 G9 C Em7.5- A7 Dm7 G7 Dm7 G7 C E7 Am Am7 Fmaj7 E7.5- Am7.5+ Am7.5+ 
78. Cmaj7 C Am7 Fmaj7 Bm7.5- E9- Am Bb9 D7 Gm7 C7 Gbm7.5- B7 Abm7 Db7 D7 G7 C6 Em F D9 Bb6 Bbm7 Eb7 Ab Abaug Ab Fm7 Bb7 Am6 Am7 Dm7 Em C Ebdim7 Dm7 G7 C Am7 Dm7 G9- C G7 G7.5+ C G7 C Am7 Bb9 Em7 A7 D7 Gmaj7 G7 C Am Em7 A9- Dm7 G7 Dm7 C Gm Bbmaj7 Bm7.5- E9- Am7 Em7 Ebdim Dm7 Bm7.5- E9- Am6 Am Fmaj7 A7 Dm7 G7 C Am7 D9 Bb6 Bbaug Bb7 Bb7.5+ A7 Dm7 G7 C6 Ebm7 Dm7 G7 Dm7 G9 C Am7 D7 Ab7 Eb7 Abmaj7 Abmaj7 
79. Cmaj7 Em7 A7 Dm7 G7 C Am Bb9 Em7 A9- D9 G7.5+ Cmaj7 Gm7 C7 Fmaj7 C Ebdim7 Dm7 G7 Gbm7.5- Fdim7 Em7 Eb7 Am7.9 D7 G7 E7 A7 Dm Bm7.5- E9- Am F9 C Dm7 Em7 A7 Dm7 G7 Cmaj7 Am7 Dm7 G7 C7 F7 Bbmaj7 Bm7.5- E7 Eb7 Dm7 Fm7 Dm7.5- G7.5+ C F6 Bb7 Em7 Ebdim7 Dm6 E7 Am Bm7.5- E9- Am7 Dm7 G9 F Fm6 C C7 F7 Bm E7 Am Em7.5- A7 D7 Dm7 G7 Em7 A7 Dm7 G7 Cmaj7 Fmaj7 Gm7 C7 Dm7 G9- Cmaj7 Db7.5- Em7 A7 Dm7 G11 C Am7 D9 Em7 Em7 
80. Cmaj7 Am7 Gbm7.5- E7.5+.9+ Am9 Abdim7 Gm7 C7 Cm7 Fm7 Em7 Ebdim Dm7 Ebdim7 C F Gbdim7 C C7 F Fm6 C6 Bb6.9 B6.9 C6.9 Am7 Dm7 G7 C Am7 Dm7 G7 Gm6 D7 Dm7 C6 Dm7 G7 Dm7 G7 C Am7 D7 Dm7 G9- Cmaj7 C Em Am7 Dm9 Db7 D7 Dm7 G9- C Em7.5- Gm7.5- C9- Fmaj7 Gbm7.5- Bm7.5- E7 Am Fmaj7 Am7.5- Em7.5- A9- Dm7 G7 C Dbdim7 Dm7 G7 G7.5+ Cmaj7 Fmaj7 Fm7 Em7 A7 Dm Bb Dm7 G7 C Em7.5- A7 Dm E7 Am7 Dm7 G5.11 C7 F Dm7 G7 Cmaj7 C6 E7 Bm7.5- E7 E7 
81. Cmaj7 Dm7 G7 Cmaj7 Dm7 G7 Cmaj7 C Am Dm7.5- G7 C Fmaj7 Cmaj7 Fmaj7 C A7 Dm7 G7 Em7 Am7 Dm9 G7 C7 Bm7.5- E7 Am Gm7 C9- Fmaj9 Dm11 G9 G7 Cmaj7 Gm7 C7 Cm7 F7 C D7 Db7 Cmaj7 Gm7 C7 F C6 Fmaj7 Fm7 Bb9 Am D7 Gm7 Gbdim7 Cmaj7 Am7 Dm7 C Gbm7.5- B9- Emaj7 Dm7 G9- C Em7 A7 Gbm7 Fm7 Bb13 Ebmaj7 Ebm7 Ab7 G7 Cmaj7 Gb7 B Fm7 Em7 A7 A9- Dm7 G9 Dm7 G9- C Bb6 Bbaug Bb7 Eb6 Abmaj7 Dm7.5- G7 G7.5+ C Ebdim7 Dm7 E9- Am7 D7 Db7 D7 D7 
82. Cmaj7 Am7 Dm9 G7 Cmaj7 Dm7 G7 C G7 C E7 A Bbdim E7 Eb7 Abmaj7 Dm7.5- G7 Cmaj7 Bm7 Cdim7 A7 C Eb Dbm7 C6 Ebm7 Ab7 G7 Fdim7 Em7 Eb7 Dm7 G7 Abdim7 Am7 Fmaj7 B7 E Dbm7 Gb7 Bmaj7 Dbm7 Gbm7 Fmaj7 E9- Am Bm7.5- E7 Eb7 Abmaj7 Dm7.5- G7 C Am7 Dm7 G9- Cmaj Bm7.5- F7 E7 Am E7 Am Bm7.5- E9- Am6 Gbm7.5- B7 Emaj7 E6 Dm7 G7 Ebdim7 Dm7 Dm7.5- C6 Cm7 Bm7.5- E9- Am7 Dm7 G7 Cmaj7 Bm7 E7 Am7 D7 Dm7 Ebdim7 Dm7 G9- C6 D7.5- Dm7 Dbm7 Gbm7 B7 E Fdim7 Fdim7 
83. Cmaj7 Dbdim7 Dm7 G9- Cm F7 Fm7 Em7 A9- Dm6 Em7 A9- Dm7 G11 C F C Dbdim G7 C G7 Cmaj7 E7 A7.5+ A7 Dm7 G7 Cmaj7 Eb9 Am7 Dm7 C Ebdim7 Dm7 G7 Cmaj7 E9+ Am Bm7.5- E7 A7 Dm7 G7 C Am7 Dm7 G7 Cmaj7 Fmaj7 Cmaj7 Bm7 E7 Em7 Am7 Dm7 G11 C Dm Dm7.5+ Dm7 G7 C Em7.5- A9- Dm7 G7 C C6 Dm7 C6 Gm7 C7 Fmaj7 Bm7.5- E7 Am7 Dm7 Gbm7 B7 C F C G7 Gaug C Eb6 D7 Dm7 G7 C Dm7 G7 C Dm7 G7 C D9 G7 Dm7 G7 G7 
84. Cmaj7 Bm7.5- E9- Bm7.9- E7 Adim7 Dm7 G7 Cmaj7 Fmaj7 F6 G7 Cmaj7 Gm7 Gbm7 B7 Abm7 Db7 D7 Dm7 G9- Cmaj7 Am7 D9 Dm7 G7 C Ebdim7 Dm7 Ebdim7 C Bm7.5- E7 Am7 D7 C Dm7 G7 Cm7 D7 G9 Em7 A9 Abmaj7 Dm7.5- G7 Em7 Ebdim7 Dm7 G7 C Abdim Am7 Dm7 G7 C Am7 Dm7 G7 C Cmaj7 Am7 Bm7 E7 Am7 Gm7 C7 F7 E7 Am Eaug C Em7 A7 Dm7 G7 Cmaj7 C6 Dbdim7 Dm7 G7 C G7 Cm6 Fm7 Bb7 Ebmaj7 Ebm7 Ab7 C F7 Bb6 Bbm7 Eb7 Abmaj7 F9- Bbmaj7 A7 Dm7 G7 G7 
85. Cmaj7 E7 Eb7 E7 Am7 D7 G7 Em7 A7 B9- E9- Am Gm9 C7 Gb7 Fmaj7 Dm7 G7 C Am7 G6 Abdim7 Am Dm7 G7 D9 Fm C C7 Cm7 F7 Fm7 Bb7 Em7 A7 Dm7 G7 C Ebdim7 Dm7 G7.5+ C9 F C C7 F C Ebdim7 Dm6 Em7 A7 Dm G7.5+ C C7 Em C C7 Bb7 Cmaj7 Dm7 G7 Cmaj7 C6 Am7.5- Dm7 G7 Gaug C Em7 A9- Dm7 C6 G7 Gm11 C9 F Fm C D7 Fm7 Dm7.5- G7 Cmaj7 Fmaj7 Gbm7.5- B9- Em Dm7 G7 Am Gbm7 B7 E7 Am Em7.5- A7.3-.5-.9-.11-.13- Dm7 Ebdim7 D7.5- D7.5- 
86. Cmaj7 Gm7 C7 F C G7 C Gm7 C7 E Dbm7 Gb7 Dm7 G7 Gm7 C7 Fmaj7 F7 D7 Dm7 Db9+ C6 Am7 Dm7 G7 Em7 A7 D7 Dm7 Em7 C7 Em Dbm7.5- Gb7 F7 Bbmaj7 Bbm7 Ebm7 Em7 Am Gbm7 B7.5+ B7 Bm7 E7 Am F7 Am6 Em7.5- A9- D7.5- D7 Dm7 G7 C A D A Bm7 E7 Am Am7 Dm7 G7 E7 A D Fmaj7 B7 Emaj7 Em7 Am7 B7 Emaj7 Gbm7 B7 E7 Am Ab Dm7 G7 Gb7 G7 Em7 A7.5+ A9 Dm7 G7 D9 G7.5+ Cmaj7 Am7 Bm7.5- E9- Am7 Dm7 G9- Em7 D7 Dbmaj7 Dbmaj7 
87. Cmaj7 D7.5- Dm7 G7 C G7 C Ab7 C Ebdim7 Dm7 Gm7 Am7 Dm9 G7 Cmaj7 F7 E7 Fmaj7 Fm7 Bb9- Eb6 Abmaj7 Eb7 Bbm7 Eb7 Abmaj7 Dm11 G9 C Am7 D9- G9- Cmaj7 Dm7 G7 Cmaj7 Gb7 F C Eb7 E7 Eb7 Dm7 Db7 Cm7 D7 Db7 C7 Dm G7 C Am7 D7 D9- C Am9 Dm7 G9 Db9 C6 Am7 D7 Dm7 G7 Cmaj9 C6 G7 C6 Am7 D7 G7 E7 Am7 D7 Dm7 Abdim7 Am7 Dm9 G7 Cmaj7 Em7 A7 Dm7 G7 C A7 Gbm7 B7 Em Dm7 G7 C Am Am7 D7 Dm7 G7.5+.9- C Fm6 Fm6 
88. Cmaj7 Fmaj7 Em7.5- A7 Dm7 G7 C C6 C7 Dm G9- Cmaj7 Fmaj7 Dm7 G9- F7 Cmaj7 A7 Dm7 D7 Dm9 G7 Em7 Ebmaj7 Eb6 Eb7 E7 A7 Dm Fm C E7 A7 Dm7 G7 C6 Cmaj7 C7 C7.5+ F G7 C Em7 A7 D7 G7 C Em A7 Dm7 G7 C Am Bm7.5- E9- Am D7 Gm7 C7 Dm Dm7 G7 Cmaj7 Am7 Dm7 G7 C6 Dm7 E7.5- Am7.5+ Am7 Dm9 Db7 D7 D9- G7 C F9 B9- Em7 A7.5+ A7 Dm Bm7.5- E9- Am7 D7 Gm7 C7 F D7 G Abdim Am E7 Am7 D7 G7 G7.5+ Db9 Db9 
89. Cmaj7 F7 Bbmaj7 Bbm7 Eb7 E7 Amaj7 Am7 D7 Dm7 Em A7 Dm Dm7.5- G7 Am7 Fm6 G7 Em7 Am Dm7 Db7.5- C6 Fm7 Bb7 Ebmaj7 Cm7 Bbm7 Ebm7 Em7 A7 D7 Dm7 G7 C7 Fmaj7 Bm7.5- E7 Am7 Ab7 G7 Cmaj7 Fmaj7 Bm7.5- E9- Am A7 Dm7 C Am7 Ab7 Dm7 G7 C7 F Gbdim7 Cmaj7 Dm7 Bb7 Ebmaj7 Cmaj7 F7 Cm F7 G7.5+ C E Ebdim7 Em7 Am7 Dm7 G9- Em7 C7 D7 Db7 D7 Dm7 Am7 Dm7 G7 C Dbdim7 Dm7 G7 C A7 Dm E7 Am Am7.5+ Am7 Gm7 C7 F C G9 C6 G7 Ebdim7 Ebdim7 
90. Cmaj7 F7 C6.9 Am7 D7 Gm7 C7 F Fm7 Dm7 E7 Am7 Dm7 G7 C6 Am7 D7 G7 C6 E7 Am E7 Am9 Gbm7.5- Fm7 Bb9 Ebmaj7 Cm7 C7 Gbm7.5- B7 E Am Dbdim7 Dm7 G7 C A7.9-.5+ Dm7 E7 Am6 Gbm7.5- B7 Emaj7 Amaj9 Bbm7 Eb7 A7.5- A7 Dm7 G7 C Gm7 Am7 F7 Cm Eb7 Am7.9 D7 Em7.5- A9- Dm7 G7 Cmaj7 D7.5- Dm7 G7 Bdim Am Dm G7 Cmaj7 Am7 Dm7 G7 Em7 Am7 Ab7 Gm7 Gb9- Fmaj7 Em7.5- A7 D7 Dm7 Dbdim7 Dm7 G7 Dm7 G7 Dm7 G7 C6 Fm7 C G7 C A7 Dm7 Em7 Em7 
91. Cmaj7 Em7.5- A7 D7 Db7 Cmaj7 Bb13 Am Bm7.5- E9- Am7 Dm7 Db9+ C6 Dbdim7 Dm7 Fm7 Bb7 Am6 Bm7.5- E7 A Bm7 E7 A A7 Dm7 G7 C6 Bb6 B6 C6.9 Am7 Gm7 C9- Fmaj9 Dm11 G9 Dbm7 Gb9- B7 F7.5- E9 Bb9 Em7 Ebdim7 Cmaj7 Bm7.5- E9- Am G Am F6 Em7 Eb7 E7 Am D9 D9- Dbmaj7 C9+ Fm7 Bb7 Am7 Dm7 G7 C C6.9 Am7 D7 G Dbm7 A9 Dm7 G7 Am E7 A7 G7 C Dm7 G7.5+.9- C A7 B9- Bm7.5- F7 D7 Db7 D7 Db7 Cmaj7 Am7 Eb9 Ab6 Abaug Ab6 Abaug Db Db7 Db7 
92. Cmaj7 Am7 D7 G7 Cm Fm7 Bbm7 Eb7 Abmaj7 Ab6 Abaug Ab Dm7.5- G7 C G7 C Ebdim7 Em7 A7 Dm7 Ebdim7 Em7 A7 Dm7 G7 C Dm7 G7 Gaug C G7 C G Bb7 Eb Cm7 F7 C A7 Dm A7 Am9 D9 E7 Amaj7 Bm7.5- E9- Am7 Dm7 Am Em7 A7.5-.9- Dm7 G7 Em7 Am7 D7.5- Dm7 G7 C Cmaj7 Fmaj7 Fm7 Bb7 Am6 Bbm7.5- E7.5-.9- Am6 Bb7 Am6 Gbm7.5- B9- Em Am7 Dm7 G7 C G7 E7 Eb7 Abmaj7 Dm7.5- G7 Em7 A9 D9 Bb6 C6 Dm7 Em Gm A7.5+ Dm G7 C C7 Dm7 Em7 A9- A9- 
93. Cmaj7 G7 Dm7 E7 Am7 D7 Db7 Cmaj7 Dm7 G7 C6 F9 C6 Fm7 Bb7.5- Em7 A7.5+ Dm7 G7 G7.5+ C Fm6 C6 F6 C E7 Amaj7 Bbdim7 Bm7 Bb9.11+ Am7 D7 Dm7 Db7 Gbm7 B9- Emaj7 Gbm7 B7 E7 A7 Dm7 G9- C Dbdim7 Dm7 G7 Cmaj7 C7 Em7.5- A9- Dm Am Em7 Am E7 Adim7 Dm7 Em7 A7 D7 Am7 Fmaj7 Gbdim7 C C6 Am7 D7 Am7 Fmaj7 Em7.5- A9- Dm7 G11 G7 C C7 Fmaj7 Dm7 Em7 A9- Dm7 G7 Cmaj7 Gb7 B Fm7 Bb7 Cmaj7 Cm7 Cm F7 Bbmaj7 Bm7.5- E7 Eb7 E7 Am E7 Am Am 
94. Cmaj7 Ebm7 Ab7 C F7 Bb6 B6 C6.9 Am7 Dm7 G7 C Bm7.5- E7 Fmaj7 Fm7 Bb7 C6 Am7 Ab7 Eb7 Dm7 A7 Dm7 G7 Em7 A7 Dm7 G7 C Gm7 C9- Fmaj7 Em7.5- A9- Dm6.9 E7.5+.9+ Am11 Bm7.5- E9- Bb7 Am6 Am7 Dm7 G7 C Am7 Bb9 A7.5+.9 Ab9 G9 Dbdim7 Dm7 G7 Cmaj7 F9 Em7 Am7 Ab7 Eb7 Abmaj7 E7.5+ A7 B9- Em C Em Am7 D7 G7 Gm7 C7.5+.9 F6 Dm7 Bm7.5- E7 Am Am7.5+ Am7 D9 Fm C A7.9-.5+ Dm7 G7 Cm F7 Fm7 Bb7 Em7 Ebdim7 Em7 Am6 Dm6 Bb Dm7 G7 Cmaj7 Em7.5- A9- A9- 
95. Cmaj7 Db7.5- Cmaj7 D7.5- Dm7 G11 G7 Dm Ebdim7 Dm7 D7 G11 C Em A7 Dm Bm7.5- E9- Am E7 Am6 Bbm7.5- E7.5-.9- Am6 Am Dm7 G7 C Ab7 G7 Bm7.5- E9- Am D7 G7 Em7.5- A9- Dm G7 Cmaj7 F9 C Em Dm7 Fm7 Bb7 Ebmaj7 Cm7 F9 Am9 F7 Cm F7 Cmaj7 F9 D9 Dm7 G7 C6 Am7 Am6 Em Am7 Dm7 G7 Em7.5- A9- Dm Fm G7 C7 F Fm6 C Gm7 Em7.5- A9- Dm7 Db7.5- C6 A7 Dm7 G7 C G7 C C7 F Fm6 C A7.9-.5+ Dm7 Bm7 E7 E9- Am7 Gbm7.5- B9- Em7.5- A7.5+ A7.5+ 
96. Cmaj7 Gbm7.5- B9- Em7 Am Dm7 G7 C Dm7 G7 C Ebdim7 Em7 Ebdim7 Em7 A7 Dm7 Fm G7 C Gbm7.5- B7 Em Dm7 Em7 A9- Dm7 G9 Dbm7 Gb7 F Fm C Fm G7 Cmaj7 Gm7 C7 Fmaj7 C E7 Em7.5- A9- Dm7 Fm G7 G7.5+ Cmaj7 Gm7 C7 Fmaj7 Em7.5- A9- Dm6.9 E7.5+.9+ Am11 Bm7.5- Bb7 Am7 Fm6 Cmaj7 Am7 Ab7 Dm7 G11 C Em Dm7 Cmaj7 Am7 D7 Db7 D7 Am7 C7 Fmaj7 Em7.5- A9- Dm7 G7 Bm7.5- E9- Am7 D7 G7 Am Gbm7 B7 Em7 Eb7 Dm7 G7 E7 Am C Am7 Dm7 G7 Dm9 G7 G7 
97. Cmaj7 Gm7 C7 Cm7 Bm7.5- E7 F C9 Db9 C9 Fmaj7 Dm7 G7 C Dm7 Em7 Ebdim7 Dm7 A7 Dm7 G9 Dm7 G7 Em7 A7 Dm7 G7 C Fmaj7 B7 Em7 Gbm7 B9- Em Am6 F9 C Dm7 Em7 Ebdim Dm7 G7 Cmaj7 Am7 Bbm7 Eb7 E7 Am Dm6 A9- Dm7 G7 Am Am7 Dm7 G7 Em7 A7 Dm Dm7 G9 C Gm7 C7 Fmaj7 Bm7.5- E9- Am Bm7.5- Bb7 Am7 D9 Gm7 C7 F6 Fm7 Bbm7 Eb7 Gm7.5- C7 A7 D A A7 D7 G7 C6 F6 C A7 Dm G7 Dm7 Fm6 G9- C Em B9- F9 Gaug Gaug 
